taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9367409	Sterna hirundo Linnaeus, 1758	9367409	Sterna hirundo Linnaeus, 1758	186	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sterna	2481227	Sterna hirundo	9367409	LC
9791464	Colinus virginianus (Linnaeus, 1758)	9791464	Colinus virginianus (Linnaeus, 1758)	366	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Odontophoridae	9325	Colinus	2474271	Colinus virginianus	9791464	NT
2350580	Gambusia affinis (Baird & Girard, 1853)	2350580	Gambusia affinis (Baird & Girard, 1853)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cyprinodontiformes	547	Poeciliidae	7659	Gambusia	2349552	Gambusia affinis	2350580	LC
2356953	Lutjanus Bloch, 1790	2356953	Lutjanus Bloch, 1790	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Lutjanus	2356953			NE
2369643	Centropomus undecimalis (Bloch, 1792)	2369643	Centropomus undecimalis (Bloch, 1792)	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Centropomidae	4256	Centropomus	2356959	Centropomus undecimalis	2369643	LC
2394499	Lepomis punctatus (Valenciennes, 1831)	2394499	Lepomis punctatus (Valenciennes, 1831)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Centrarchidae	8513	Lepomis	2394482	Lepomis punctatus	2394499	LC
2441905	Chelydra serpentina (Linnaeus, 1758)	2441905	Chelydra serpentina (Linnaeus, 1758)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Chelydridae	5462	Chelydra	2441904	Chelydra serpentina	2441905	LC
2498263	Aythya americana (Eyton, 1838)	2498263	Aythya americana (Eyton, 1838)	195	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya americana	2498263	LC
5229361	Puffinus lherminieri Lesson, 1839	5229361	Puffinus lherminieri Lesson, 1839	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus lherminieri	5229361	LC
7826906	Thectocercus acuticaudatus (Vieillot, 1818)	2479089	Aratinga acuticaudata (Vieillot, 1818)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga acuticaudata	2479089	NE
9275717	Nannopterum auritum (R.P.Lesson, 1831)	2481875	Phalacrocorax auritus (Lesson, 1831)	15792	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax auritus	2481875	LC
2476483	Amazilia yucatanensis (S.Cabot, 1845)	2476483	Amazilia yucatanensis (S.Cabot, 1845)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Amazilia	2476407	Amazilia yucatanensis	2476483	LC
2498073	Anas discors Linnaeus, 1766	9422220	Spatula discors (Linnaeus, 1766)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula discors	9422220	LC
9537238	Hemidactylus frenatus Duméril & Bibron, 1836	9537238	Hemidactylus frenatus Duméril & Bibron, 1836	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Gekkonidae	5666	Hemidactylus	5221394	Hemidactylus frenatus	9537238	NE
2371860	Cichlasoma urophthalmus (Günther, 1862)	9539561	Mayaheros urophthalmus (Günther, 1862)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Mayaheros	9596916	Mayaheros urophthalmus	9539561	LC
2414973	Ogcocephalus Fischer, 1813	2414973	Ogcocephalus Fischer, 1813	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Lophiiformes	1305	Ogcocephalidae	4215	Ogcocephalus	2414973			NE
2444432	Crotalus adamanteus Palisot De Beauvois, 1799	2444432	Crotalus adamanteus Palisot De Beauvois, 1799	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Viperidae	5024	Crotalus	2444354	Crotalus adamanteus	2444432	LC
2481209	Rynchops niger Linnaeus, 1758	2481209	Rynchops niger Linnaeus, 1758	2498	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Rynchops	2481206	Rynchops niger	2481209	LC
2390762	Caranx crysos (Mitchill, 1815)	2390762	Caranx crysos (Mitchill, 1815)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Carangidae	4253	Caranx	2390749	Caranx crysos	2390762	LC
5712474	Micrurus fulvius fulvius	9173089	Micrurus fulvius (Linnaeus, 1766)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Squamata	11592253			Elapidae	9455	Micrurus	8941741	Micrurus fulvius	9173089	
8930925	Cistothorus stellaris (J.F.Naumann, 1823)	6175045	Cistothorus platensis stellaris (J.F.Naumann, 1823)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cistothorus	2493861	Cistothorus platensis	2493890	LC
2492101	Spizella pallida (Swainson, 1832)	2492101	Spizella pallida (Swainson, 1832)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Spizella	2492093	Spizella pallida	2492101	LC
2492192	Melospiza lincolnii (Audubon, 1834)	2492192	Melospiza lincolnii (Audubon, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melospiza	2492191	Melospiza lincolnii	2492192	LC
2495370	Zenaida asiatica (Linnaeus, 1758)	2495370	Zenaida asiatica (Linnaeus, 1758)	394	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida asiatica	2495370	LC
4820533	Python bivittatus Kuhl, 1820	4820533	Python bivittatus Kuhl, 1820	163	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Pythonidae	4287591	Python	2454645	Python bivittatus	4820533	VU
2481609	Stercorarius pomarinus (Temminck, 1815)	2481609	Stercorarius pomarinus (Temminck, 1815)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Stercorariidae	9347	Stercorarius	2481608	Stercorarius pomarinus	2481609	LC
2489636	Limnothlypis swainsonii (Audubon, 1834)	2489636	Limnothlypis swainsonii (Audubon, 1834)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Limnothlypis	2489635	Limnothlypis swainsonii	2489636	LC
5226648	Ophisaurus attenuatus Baird, 1880	5226648	Ophisaurus attenuatus Baird, 1880	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Anguidae	9198	Ophisaurus	3237846	Ophisaurus attenuatus	5226648	NE
6092935	Setophaga striata (J.R.Forster, 1772)	6092935	Setophaga striata (J.R.Forster, 1772)	597	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga striata	6092935	NT
9512459	Anous stolidus (Linnaeus, 1758)	9512459	Anous stolidus (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous stolidus	9512459	LC
6175129	Quiscalus major westoni Sprunt Jr, 1934	6175129	Quiscalus major westoni Sprunt Jr, 1934	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus major	2484133	
2427618	Acris gryllus (LeConte, 1825)	2427618	Acris gryllus (LeConte, 1825)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Hylidae	6735	Acris	2427609	Acris gryllus	2427618	LC
2435246	Lynx rufus (Schreber, 1777)	2435246	Lynx rufus (Schreber, 1777)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Lynx	2435239	Lynx rufus	2435246	LC
2490826	Catharus minimus (Lafresnaye, 1848)	2490826	Catharus minimus (Lafresnaye, 1848)	121	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus minimus	2490826	LC
5208090	Pomatomus saltatrix (Linnaeus, 1766)	5208090	Pomatomus saltatrix (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Pomatomidae	6193	Pomatomus	2369654	Pomatomus saltatrix	5208090	VU
8526137	Labidesthes vanhyningi Bean & Reid, 1930	8526137	Labidesthes vanhyningi Bean & Reid, 1930	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Atheriniformes	496	Atherinopsidae	2957	Labidesthes	2412270	Labidesthes vanhyningi	8526137	NE
9539567	Butorides virescens (Linnaeus, 1758)	9539567	Butorides virescens (Linnaeus, 1758)	9827	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Butorides	2480817	Butorides virescens	9539567	LC
2466939	Anolis carolinensis Voigt, 1832	2466939	Anolis carolinensis Voigt, 1832	82	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Dactyloidae	8345926	Anolis	8782549	Anolis carolinensis	2466939	LC
2484133	Quiscalus major Vieillot, 1819	2484133	Quiscalus major Vieillot, 1819	14587	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus major	2484133	LC
2404106	Gymnothorax saxicola Jordan & Davis, 1891	2404106	Gymnothorax saxicola Jordan & Davis, 1891	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Muraenidae	2953	Gymnothorax	2403463	Gymnothorax saxicola	2404106	LC
2497240	Athene cunicularia (Molina, 1782)	2497240	Athene cunicularia (Molina, 1782)	214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Athene	2497239	Athene cunicularia	2497240	LC
4848480	Larus smithsonianus Coues, 1862	4848480	Larus smithsonianus Coues, 1862	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus smithsonianus	4848480	LC
2384837	Lutjanus synagris (Linnaeus, 1758)	2384837	Lutjanus synagris (Linnaeus, 1758)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus synagris	2384837	NT
2440779	Dasypus novemcinctus Linnaeus, 1758	2440779	Dasypus novemcinctus Linnaeus, 1758	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cingulata	735	Dasypodidae	9369	Dasypus	2440775	Dasypus novemcinctus	2440779	LC
5223730	Heterodon platirhinos Latreille, 1801	5223730	Heterodon platirhinos Latreille, 1801	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Heterodon	2443826	Heterodon platirhinos	5223730	LC
2362030	Ctenopharyngodon idella (Valenciennes, 1844)	2362030	Ctenopharyngodon idella (Valenciennes, 1844)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Ctenopharyngodon	2362029	Ctenopharyngodon idella	2362030	LC
2489613	Mniotilta varia (Linnaeus, 1766)	2489613	Mniotilta varia (Linnaeus, 1766)	3245	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Mniotilta	2489612	Mniotilta varia	2489613	LC
2494936	Dumetella carolinensis (Linnaeus, 1766)	2494936	Dumetella carolinensis (Linnaeus, 1766)	13723	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Dumetella	2494935	Dumetella carolinensis	2494936	LC
5229662	Tyrannus melancholicus Vieillot, 1819	5229662	Tyrannus melancholicus Vieillot, 1819	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus melancholicus	5229662	LC
9761484	Anas platyrhynchos Linnaeus, 1758	9761484	Anas platyrhynchos Linnaeus, 1758	1196	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas platyrhynchos	9761484	LC
2330558	Phallusia nigra Savigny, 1816	2330558	Phallusia nigra Savigny, 1816	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Ascidiacea	356	Phlebobranchia	9515881	Ascidiidae	9280	Phallusia	2330598	Phallusia nigra	2330558	NE
5229205	Eudocimus albus (Linnaeus, 1758)	5229205	Eudocimus albus (Linnaeus, 1758)	21947	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Eudocimus	10629993	Eudocimus albus	5229205	LC
5229734	Contopus virens (Linnaeus, 1766)	5229734	Contopus virens (Linnaeus, 1766)	289	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Contopus	2483729	Contopus virens	5229734	LC
2395386	Lupinoblennius nicholsi (Tavolga, 1954)	2395386	Lupinoblennius nicholsi (Tavolga, 1954)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Lupinoblennius	2395382	Lupinoblennius nicholsi	2395386	LC
9357542	Indotyphlops braminus (Daudin, 1803)	9357542	Indotyphlops braminus (Daudin, 1803)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Typhlopidae	5021	Indotyphlops	9286939	Indotyphlops braminus	9357542	LC
9751099	Cairina moschata (Linnaeus, 1758)	9751099	Cairina moschata (Linnaeus, 1758)	6165	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cairina	2498282	Cairina moschata	9751099	LC
2406494	Chilomycterus schoepfii (Walbaum, 1792)	2406494	Chilomycterus schoepfii (Walbaum, 1792)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Tetraodontiformes	772	Diodontidae	5898	Chilomycterus	2406482	Chilomycterus schoepfii	2406494	LC
2417892	Rhizoprionodon terraenovae (Richardson, 1836)	2417892	Rhizoprionodon terraenovae (Richardson, 1836)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Carcharhinidae	2211	Rhizoprionodon	2417853	Rhizoprionodon terraenovae	2417892	LC
2418144	Carcharhinus acronotus (Poey, 1860)	2418144	Carcharhinus acronotus (Poey, 1860)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Carcharhinidae	2211	Carcharhinus	2417963	Carcharhinus acronotus	2418144	EN
2418792	Sphyrna mokarran (Rüppell, 1837)	2418792	Sphyrna mokarran (Rüppell, 1837)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Sphyrnidae	2207	Sphyrna	2418788	Sphyrna mokarran	2418792	CR
2481764	Calidris pusilla (Linnaeus, 1766)	2481764	Calidris pusilla (Linnaeus, 1766)	226	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris pusilla	2481764	NT
2487446	Vireo gilvus (Vieillot, 1808)	2487446	Vireo gilvus (Vieillot, 1808)	78	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo gilvus	2487446	LC
2481962	Gavia immer (Brunnich, 1764)	2481962	Gavia immer (Brunnich, 1764)	181	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia immer	2481962	LC
2489889	Dendroica dominica (Linnaeus, 1766)	7341800	Setophaga dominica (Linnaeus, 1766)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga dominica	7341800	EN
6542077	Setophaga palmarum hypochrysea (Ridgway, 1876)	6542077	Setophaga palmarum hypochrysea (Ridgway, 1876)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga palmarum	7341822	
9819074	Trachinotus falcatus (Linnaeus, 1758)	9819074	Trachinotus falcatus (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Carangidae	4253	Trachinotus	2391252	Trachinotus falcatus	9819074	LC
356	Ascidiacea	356	Ascidiacea	44	CLASS	ACCEPTED	Animalia	1	Chordata	44	Ascidiacea	356									
2332887	Syngnathus Linnaeus, 1758	2332887	Syngnathus Linnaeus, 1758	1	GENUS	ACCEPTED	Animalia	1	Chordata	44			Syngnathiformes	773	Syngnathidae	5901	Syngnathus	2332887			NE
2382596	Anisotremus virginicus (Linnaeus, 1758)	2382596	Anisotremus virginicus (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Haemulidae	4276	Anisotremus	2382592	Anisotremus virginicus	2382596	LC
2439923	Didelphis virginiana Kerr, 1792	2439923	Didelphis virginiana Kerr, 1792	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Didelphimorphia	783	Didelphidae	5455	Didelphis	7932087	Didelphis virginiana	2439923	LC
2443002	Trachemys scripta (Thunberg In Schoepff, 1792)	2443002	Trachemys scripta (Thunberg In Schoepff, 1792)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Trachemys	2442941	Trachemys scripta	2443002	LC
5212651	Synodus foetens (Linnaeus, 1766)	5212651	Synodus foetens (Linnaeus, 1766)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Aulopiformes	497	Synodontidae	2967	Synodus	2352256	Synodus foetens	5212651	LC
6093586	Geothlypis formosa (A.Wilson, 1811)	6093586	Geothlypis formosa (A.Wilson, 1811)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Geothlypis	2489637	Geothlypis formosa	6093586	LC
7191759	Passerina ciris ciris	7191759	Passerina ciris ciris	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Passerina	2490326	Passerina ciris	5230852	
5232202	Otus asio floridanus (Ridgway, 1874)	6176117	Megascops asio floridanus (Ridgway, 1874)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Megascops	2497318	Megascops asio	2497415	
7194018	Tursiops truncatus truncatus	7194018	Tursiops truncatus truncatus	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Delphinidae	5314	Tursiops	2440446	Tursiops truncatus	2440447	
8984671	Opheodrys aestivus Linnaeus, 1766	8984671	Opheodrys aestivus Linnaeus, 1766	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Opheodrys	2458586	Opheodrys aestivus	8984671	LC
10931445	Eques lanceolatus (Linnaeus, 1758)	2399845	Equetus lanceolatus (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Sciaenidae	5062	Equetus	2399844	Equetus lanceolatus	2399845	NE
2490810	Catharus guttatus (Pallas, 1811)	2490810	Catharus guttatus (Pallas, 1811)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus guttatus	2490810	LC
2493863	Cistothorus palustris (A.Wilson, 1810)	2493863	Cistothorus palustris (A.Wilson, 1810)	89	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cistothorus	2493861	Cistothorus palustris	2493863	LC
2498375	Mergus serrator Linnaeus, 1758	2498375	Mergus serrator Linnaeus, 1758	410	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergus	2498368	Mergus serrator	2498375	LC
7341806	Setophaga coronata coronata	7341805	Setophaga coronata (Linnaeus, 1766)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga coronata	7341805	
5222707	Liodytes alleni (Garman, 1874)	5222707	Liodytes alleni (Garman, 1874)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Liodytes	2456635	Liodytes alleni	5222707	LC
2480773	Plegadis falcinellus (Linnaeus, 1766)	2480773	Plegadis falcinellus (Linnaeus, 1766)	7113	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Plegadis	8171676	Plegadis falcinellus	2480773	LC
2498343	Cygnus olor (J.F.Gmelin, 1789)	2498343	Cygnus olor (J.F.Gmelin, 1789)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	8996942	Cygnus olor	2498343	LC
2480888	Egretta rufescens (Gmelin, 1789)	2480888	Egretta rufescens (Gmelin, 1789)	1563	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta rufescens	2480888	NT
2492235	Melospiza georgiana (Latham, 1790)	2492235	Melospiza georgiana (Latham, 1790)	87	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Melospiza	2492191	Melospiza georgiana	2492235	LC
2384981	Lutjanus analis (Cuvier, 1828)	2384981	Lutjanus analis (Cuvier, 1828)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Lutjanus	2356953	Lutjanus analis	2384981	NT
2493329	Liocichla omeiensis Riley, 1926	2493329	Liocichla omeiensis Riley, 1926	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Liocichla	2493326	Liocichla omeiensis	2493329	VU
2385282	Ocyurus chrysurus (Bloch, 1791)	2385282	Ocyurus chrysurus (Bloch, 1791)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Lutjanidae	8542	Ocyurus	2385281	Ocyurus chrysurus	2385282	DD
2481047	Falco peregrinus Tunstall, 1771	2481047	Falco peregrinus Tunstall, 1771	500	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco peregrinus	2481047	LC
2495869	Columbina passerina (Linnaeus, 1758)	2495869	Columbina passerina (Linnaeus, 1758)	4939	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columbina	2495852	Columbina passerina	2495869	LC
4285710	Sarotherodon melanotheron Rüppell, 1852	4285710	Sarotherodon melanotheron Rüppell, 1852	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Sarotherodon	2372885	Sarotherodon melanotheron	4285710	LC
2480258	Recurvirostra americana J.F.Gmelin, 1789	2480258	Recurvirostra americana J.F.Gmelin, 1789	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Recurvirostridae	4287244	Recurvirostra	2480255	Recurvirostra americana	2480258	LC
5961001	Clemmys guttata (Schneider, 1792)	5961001	Clemmys guttata (Schneider, 1792)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Clemmys	2442995	Clemmys guttata	5961001	EN
2369473	Eucinostomus argenteus Baird & Girard, 1855	2369473	Eucinostomus argenteus Baird & Girard, 1855	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gerreidae	4273	Eucinostomus	2369470	Eucinostomus argenteus	2369473	LC
2489603	Helmitheros vermivorum (J.F.Gmelin, 1789)	2489603	Helmitheros vermivorum (J.F.Gmelin, 1789)	172	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Helmitheros	2489602	Helmitheros vermivorum	2489603	LC
6164590	Puma concolor couguar (Kerr, 1792)	6164590	Puma concolor couguar (Kerr, 1792)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Felidae	9703	Puma	2435098	Puma concolor	2435099	
2376033	Lophogobius cyprinoides (Pallas, 1770)	2376033	Lophogobius cyprinoides (Pallas, 1770)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Lophogobius	2376031	Lophogobius cyprinoides	2376033	LC
2427185	Lithobates pipiens (Schreber, 1782)	2427185	Lithobates pipiens (Schreber, 1782)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Lithobates	2427046	Lithobates pipiens	2427185	LC
